condition_id	chromosome	locked_orientation	locked_pairing	rho_A_mat	locked_rho_A_mat	absdiff_rho_A_mat	rho_A_pat	locked_rho_A_pat	absdiff_rho_A_pat	rho_B_mat	locked_rho_B_mat	absdiff_rho_B_mat	rho_B_pat	locked_rho_B_pat	absdiff_rho_B_pat	matched	locked_matched	absdiff_matched	cross	locked_cross	absdiff_cross	contrast	locked_contrast	absdiff_contrast	matched_ref1	locked_matched_ref1	absdiff_matched_ref1	matched_ref2	locked_matched_ref2	absdiff_matched_ref2	margin_mat	locked_margin_mat	absdiff_margin_mat	margin_pat	locked_margin_pat	absdiff_margin_pat	minmargin	locked_minmargin	absdiff_minmargin
v1_continuation	chrX	direct	direct	0.8394620362870702	0.8394620362870701	1.1102230246251565e-16	0.3279303606288627	0.32793036062886266	5.551115123125783e-17	0.3889861470567244	0.3889861470567243	1.1102230246251565e-16	0.6328138895124908	0.6328138895124907	1.1102230246251565e-16	0.7361379628997805	0.7361379628997804	1.1102230246251565e-16	0.35845825384279356	0.3584582538427935	5.551115123125783e-17	0.37767970905698695	0.3776797090569869	5.551115123125783e-17	0.8394620362870702	0.8394620362870701	1.1102230246251565e-16	0.6328138895124908	0.6328138895124907	1.1102230246251565e-16	0.5115316756582075	0.5115316756582073	1.1102230246251565e-16	0.24382774245576644	0.24382774245576644	0.0	0.24382774245576644	0.24382774245576644	0.0
C0-bundle1	chr1	direct	direct	0.5256013318373248	0.5256013318373247	1.1102230246251565e-16	0.595587362211124	0.5955873622111238	1.1102230246251565e-16	0.44429224636095493	0.4442922463609549	5.551115123125783e-17	0.618356913605401	0.6183569136054009	1.1102230246251565e-16	0.5719791227213629	0.5719791227213629	0.0	0.5199398042860395	0.5199398042860394	1.1102230246251565e-16	0.05203931843532339	0.0520393184353235	1.1102230246251565e-16	0.5256013318373248	0.5256013318373247	1.1102230246251565e-16	0.618356913605401	0.6183569136054009	1.1102230246251565e-16	-0.06998603037379914	-0.06998603037379914	0.0	0.17406466724444608	0.17406466724444603	5.551115123125783e-17	-0.06998603037379914	-0.06998603037379914	0.0
C0-bundle1	chr2	direct	direct	0.4653724734885863	0.46537247348858635	5.551115123125783e-17	0.49377089232956617	0.4937708923295663	1.1102230246251565e-16	0.46715063750499747	0.4671506375049975	5.551115123125783e-17	0.618684539568117	0.6186845395681172	2.220446049250313e-16	0.5420285065283517	0.5420285065283518	1.1102230246251565e-16	0.48046076491728185	0.4804607649172819	5.551115123125783e-17	0.061567741611069815	0.06156774161106987	5.551115123125783e-17	0.4653724734885863	0.46537247348858635	5.551115123125783e-17	0.618684539568117	0.6186845395681172	2.220446049250313e-16	-0.028398418840979878	-0.028398418840979933	5.551115123125783e-17	0.1515339020631195	0.15153390206311967	1.6653345369377348e-16	-0.028398418840979878	-0.028398418840979933	5.551115123125783e-17
C0-bundle1	chr3	direct	direct	0.4835608527821458	0.4835608527821459	1.1102230246251565e-16	0.3297976411293465	0.32979764112934656	5.551115123125783e-17	0.2891620107197642	0.2891620107197643	5.551115123125783e-17	0.52799583847347	0.5279958384734701	1.1102230246251565e-16	0.5057783456278079	0.505778345627808	1.1102230246251565e-16	0.30947982592455536	0.3094798259245554	5.551115123125783e-17	0.19629851970325252	0.19629851970325257	5.551115123125783e-17	0.4835608527821458	0.4835608527821459	1.1102230246251565e-16	0.52799583847347	0.5279958384734701	1.1102230246251565e-16	0.15376321165279927	0.15376321165279933	5.551115123125783e-17	0.23883382775370576	0.23883382775370582	5.551115123125783e-17	0.15376321165279927	0.15376321165279933	5.551115123125783e-17
C0-bundle1	chr4	swapped	cross	0.629461381600428	0.6294613816004282	2.220446049250313e-16	0.6285192210770371	0.6285192210770373	2.220446049250313e-16	0.5374011237922838	0.5374011237922839	1.1102230246251565e-16	0.4021223307366322	0.40212233073663234	1.1102230246251565e-16	0.5829601724346605	0.5829601724346606	1.1102230246251565e-16	0.5157918561685301	0.5157918561685303	2.220446049250313e-16	0.0671683162661304	0.06716831626613029	1.1102230246251565e-16	0.5374011237922838	0.5374011237922839	1.1102230246251565e-16	0.6285192210770371	0.6285192210770373	2.220446049250313e-16	0.13527879305565155	0.13527879305565155	0.0	-0.0009421605233909114	-0.0009421605233909114	0.0	-0.0009421605233909114	-0.0009421605233909114	0.0
C0-bundle1	chr5	swapped	cross	0.36984386191290336	0.36984386191290336	0.0	0.44406417362922423	0.44406417362922423	0.0	0.6037681493178063	0.6037681493178064	1.1102230246251565e-16	0.4821268615273414	0.48212686152734135	5.551115123125783e-17	0.5239161614735153	0.5239161614735153	0.0	0.42598536172012236	0.42598536172012236	0.0	0.09793079975339292	0.09793079975339292	0.0	0.6037681493178063	0.6037681493178064	1.1102230246251565e-16	0.44406417362922423	0.44406417362922423	0.0	0.1216412877904649	0.12164128779046507	1.6653345369377348e-16	0.07422031171632087	0.07422031171632087	0.0	0.07422031171632087	0.07422031171632087	0.0
C0-bundle1	chr6	swapped	cross	0.2715940123504136	0.27159401235041364	5.551115123125783e-17	0.49262097263155935	0.4926209726315594	5.551115123125783e-17	0.4630872749373513	0.46308727493735136	5.551115123125783e-17	0.16004013286032936	0.16004013286032936	0.0	0.47785412378445535	0.47785412378445535	0.0	0.21581707260537147	0.2158170726053715	2.7755575615628914e-17	0.2620370511790839	0.2620370511790838	5.551115123125783e-17	0.4630872749373513	0.46308727493735136	5.551115123125783e-17	0.49262097263155935	0.4926209726315594	5.551115123125783e-17	0.30304714207702194	0.303047142077022	5.551115123125783e-17	0.22102696028114577	0.22102696028114577	0.0	0.22102696028114577	0.22102696028114577	0.0
C0-bundle1	chr7	direct	direct	0.3525606482222333	0.35256064822223326	5.551115123125783e-17	0.3955508468418192	0.3955508468418192	0.0	0.2809185052695841	0.2809185052695841	0.0	0.35440422637759816	0.35440422637759816	0.0	0.35348243729991574	0.3534824372999157	5.551115123125783e-17	0.3382346760557017	0.3382346760557017	0.0	0.015247761244214064	0.015247761244214009	5.551115123125783e-17	0.3525606482222333	0.35256064822223326	5.551115123125783e-17	0.35440422637759816	0.35440422637759816	0.0	-0.04299019861958586	-0.04299019861958592	5.551115123125783e-17	0.07348572110801405	0.07348572110801405	0.0	-0.04299019861958586	-0.04299019861958592	5.551115123125783e-17
C0-bundle1	chr8	swapped	cross	0.32616836886897804	0.32616836886897804	0.0	0.44472638779226337	0.44472638779226337	0.0	0.3711773820819514	0.37117738208195133	5.551115123125783e-17	0.28127610518792884	0.28127610518792884	0.0	0.4079518849371074	0.4079518849371073	5.551115123125783e-17	0.30372223702845347	0.30372223702845347	0.0	0.10422964790865391	0.10422964790865386	5.551115123125783e-17	0.3711773820819514	0.37117738208195133	5.551115123125783e-17	0.44472638779226337	0.44472638779226337	0.0	0.08990127689402255	0.0899012768940225	5.551115123125783e-17	0.11855801892328532	0.11855801892328532	0.0	0.08990127689402255	0.0899012768940225	5.551115123125783e-17
C0-bundle1	chr9	swapped	cross	0.37897540256609447	0.3789754025660944	5.551115123125783e-17	0.6258875121855534	0.6258875121855534	0.0	0.29373695683476114	0.2937369568347611	5.551115123125783e-17	0.25215067083080245	0.25215067083080245	0.0	0.4598122345101573	0.45981223451015724	5.551115123125783e-17	0.31556303669844843	0.31556303669844843	0.0	0.14424919781170886	0.1442491978117088	5.551115123125783e-17	0.29373695683476114	0.2937369568347611	5.551115123125783e-17	0.6258875121855534	0.6258875121855534	0.0	0.041586286003958695	0.04158628600395864	5.551115123125783e-17	0.24691210961945892	0.24691210961945897	5.551115123125783e-17	0.041586286003958695	0.04158628600395864	5.551115123125783e-17
C0-bundle1	chr10	direct	direct	0.45756941774175214	0.4575694177417522	5.551115123125783e-17	0.459505681631209	0.45950568163120903	5.551115123125783e-17	0.5026089902886716	0.5026089902886716	0.0	0.6566606721465638	0.6566606721465639	1.1102230246251565e-16	0.557115044944158	0.557115044944158	0.0	0.48105733595994027	0.48105733595994027	0.0	0.07605770898421771	0.07605770898421771	0.0	0.45756941774175214	0.4575694177417522	5.551115123125783e-17	0.6566606721465638	0.6566606721465639	1.1102230246251565e-16	-0.0019362638894568351	-0.0019362638894568351	0.0	0.1540516818578922	0.1540516818578923	1.1102230246251565e-16	-0.0019362638894568351	-0.0019362638894568351	0.0
C0-bundle1	chr11	direct	direct	0.47196928152537543	0.4719692815253754	5.551115123125783e-17	0.3240600453586105	0.32406004535861044	5.551115123125783e-17	0.44756266521313165	0.4475626652131316	5.551115123125783e-17	0.5676506014968554	0.5676506014968553	1.1102230246251565e-16	0.5198099415111155	0.5198099415111154	1.1102230246251565e-16	0.38581135528587107	0.385811355285871	5.551115123125783e-17	0.1339985862252444	0.13399858622524435	5.551115123125783e-17	0.47196928152537543	0.4719692815253754	5.551115123125783e-17	0.5676506014968554	0.5676506014968553	1.1102230246251565e-16	0.14790923616676493	0.14790923616676493	0.0	0.12008793628372377	0.12008793628372372	5.551115123125783e-17	0.12008793628372377	0.12008793628372372	5.551115123125783e-17
C0-bundle1	chr12	direct	direct	0.5373062797572103	0.5373062797572105	1.1102230246251565e-16	0.30165266604666574	0.30165266604666574	0.0	0.1802333951638381	0.1802333951638381	0.0	0.335398449491025	0.33539844949102504	5.551115123125783e-17	0.43635236462411764	0.43635236462411775	1.1102230246251565e-16	0.2409430306052519	0.2409430306052519	0.0	0.19540933401886573	0.19540933401886584	1.1102230246251565e-16	0.5373062797572103	0.5373062797572105	1.1102230246251565e-16	0.335398449491025	0.33539844949102504	5.551115123125783e-17	0.2356536137105446	0.23565361371054472	1.1102230246251565e-16	0.15516505432718689	0.15516505432718694	5.551115123125783e-17	0.15516505432718689	0.15516505432718694	5.551115123125783e-17
C0-bundle1	chr13	direct	direct	0.6295565862333765	0.6295565862333764	1.1102230246251565e-16	0.3717899299800887	0.37178992998008875	5.551115123125783e-17	0.5192664098242717	0.5192664098242717	0.0	0.4122481904964239	0.4122481904964239	0.0	0.5209023883649002	0.5209023883649002	0.0	0.44552816990218025	0.44552816990218025	0.0	0.07537421846271997	0.07537421846271997	0.0	0.6295565862333765	0.6295565862333764	1.1102230246251565e-16	0.4122481904964239	0.4122481904964239	0.0	0.2577666562532878	0.25776665625328765	1.6653345369377348e-16	-0.10701821932784783	-0.10701821932784783	0.0	-0.10701821932784783	-0.10701821932784783	0.0
C0-bundle1	chr14	swapped	cross	0.3891683327398124	0.38916833273981244	5.551115123125783e-17	0.5638380088057062	0.5638380088057062	0.0	0.40506214476031777	0.4050621447603178	5.551115123125783e-17	0.3700216108452589	0.370021610845259	5.551115123125783e-17	0.484450076783012	0.484450076783012	0.0	0.37959497179253565	0.3795949717925357	5.551115123125783e-17	0.10485510499047634	0.10485510499047629	5.551115123125783e-17	0.40506214476031777	0.4050621447603178	5.551115123125783e-17	0.5638380088057062	0.5638380088057062	0.0	0.03504053391505885	0.03504053391505885	0.0	0.17466967606589384	0.1746696760658938	5.551115123125783e-17	0.03504053391505885	0.03504053391505885	0.0
C0-bundle1	chr15	swapped	cross	0.24927313970995038	0.24927313970995038	0.0	0.5433753628783409	0.543375362878341	1.1102230246251565e-16	0.3405097197367624	0.3405097197367624	0.0	0.460201389566197	0.460201389566197	0.0	0.4419425413075516	0.44194254130755173	1.1102230246251565e-16	0.3547372646380737	0.3547372646380737	0.0	0.08720527666947792	0.08720527666947803	1.1102230246251565e-16	0.3405097197367624	0.3405097197367624	0.0	0.5433753628783409	0.543375362878341	1.1102230246251565e-16	-0.11969166982943458	-0.11969166982943458	0.0	0.2941022231683905	0.29410222316839063	1.1102230246251565e-16	-0.11969166982943458	-0.11969166982943458	0.0
C0-bundle1	chr16	swapped	cross	0.30981252147942684	0.3098125214794268	5.551115123125783e-17	0.47149423431937887	0.47149423431937876	1.1102230246251565e-16	0.2702502295208646	0.2702502295208645	5.551115123125783e-17	0.27372753522015486	0.27372753522015486	0.0	0.37087223192012175	0.37087223192012164	1.1102230246251565e-16	0.2917700283497908	0.2917700283497908	0.0	0.07910220357033093	0.07910220357033082	1.1102230246251565e-16	0.2702502295208646	0.2702502295208645	5.551115123125783e-17	0.47149423431937887	0.47149423431937876	1.1102230246251565e-16	-0.0034773056992902784	-0.003477305699290334	5.551115123125783e-17	0.16168171283995203	0.16168171283995197	5.551115123125783e-17	-0.0034773056992902784	-0.003477305699290334	5.551115123125783e-17
C0-bundle1	chr17	swapped	cross	0.22377569232978606	0.22377569232978609	2.7755575615628914e-17	0.3319799683499298	0.3319799683499299	5.551115123125783e-17	0.28693515258156593	0.286935152581566	5.551115123125783e-17	0.3642823225937275	0.36428232259372756	5.551115123125783e-17	0.3094575604657479	0.3094575604657479	0.0	0.29402900746175675	0.2940290074617568	5.551115123125783e-17	0.015428553003991152	0.015428553003991097	5.551115123125783e-17	0.28693515258156593	0.286935152581566	5.551115123125783e-17	0.3319799683499298	0.3319799683499299	5.551115123125783e-17	-0.07734717001216157	-0.07734717001216157	0.0	0.10820427602014376	0.10820427602014379	2.7755575615628914e-17	-0.07734717001216157	-0.07734717001216157	0.0
C0-bundle1	chr18	swapped	cross	0.12189046048967893	0.1218904604896789	2.7755575615628914e-17	0.3284475220744262	0.32844752207442607	1.1102230246251565e-16	0.35641801501102166	0.3564180150110216	5.551115123125783e-17	0.28159527337524476	0.28159527337524465	1.1102230246251565e-16	0.3424327685427239	0.34243276854272386	5.551115123125783e-17	0.20174286693246185	0.20174286693246177	8.326672684688674e-17	0.14068990161026207	0.1406899016102621	2.7755575615628914e-17	0.35641801501102166	0.3564180150110216	5.551115123125783e-17	0.3284475220744262	0.32844752207442607	1.1102230246251565e-16	0.0748227416357769	0.07482274163577696	5.551115123125783e-17	0.20655706158474724	0.20655706158474718	5.551115123125783e-17	0.0748227416357769	0.07482274163577696	5.551115123125783e-17
C0-bundle1	chr19	swapped	cross	0.13876706006034678	0.13876706006034678	0.0	0.46983398583256913	0.4698339858325692	5.551115123125783e-17	0.35220719748490553	0.35220719748490553	0.0	0.47717567359969054	0.4771756735996906	5.551115123125783e-17	0.41102059165873733	0.4110205916587374	5.551115123125783e-17	0.3079713668300187	0.3079713668300187	0.0	0.10304922482871864	0.1030492248287187	5.551115123125783e-17	0.35220719748490553	0.35220719748490553	0.0	0.46983398583256913	0.4698339858325692	5.551115123125783e-17	-0.12496847611478501	-0.12496847611478507	5.551115123125783e-17	0.33106692577222235	0.3310669257722224	5.551115123125783e-17	-0.12496847611478501	-0.12496847611478507	5.551115123125783e-17
C0-bundle1	chrX	direct	direct	0.5692113980428684	0.5692113980428682	1.1102230246251565e-16	0.16322988131160604	0.163229881311606	2.7755575615628914e-17	0.36770238509135866	0.3677023850913586	5.551115123125783e-17	0.7108392700249433	0.7108392700249432	1.1102230246251565e-16	0.6400253340339058	0.6400253340339057	1.1102230246251565e-16	0.2654661332014824	0.2654661332014823	5.551115123125783e-17	0.37455920083242344	0.3745592008324234	5.551115123125783e-17	0.5692113980428684	0.5692113980428682	1.1102230246251565e-16	0.7108392700249433	0.7108392700249432	1.1102230246251565e-16	0.4059815167312623	0.40598151673126226	5.551115123125783e-17	0.34313688493358463	0.3431368849335846	5.551115123125783e-17	0.34313688493358463	0.3431368849335846	5.551115123125783e-17
C0-bundle2	chr1	swapped	cross	0.48270317994093986	0.4827031799409398	5.551115123125783e-17	0.6151270425940274	0.6151270425940273	1.1102230246251565e-16	0.39259394879810483	0.3925939487981048	5.551115123125783e-17	0.4302190347897956	0.43021903478979556	5.551115123125783e-17	0.5038604956960662	0.5038604956960661	1.1102230246251565e-16	0.4564611073653677	0.4564611073653677	0.0	0.047399388330698455	0.047399388330698344	1.1102230246251565e-16	0.39259394879810483	0.3925939487981048	5.551115123125783e-17	0.6151270425940274	0.6151270425940273	1.1102230246251565e-16	-0.03762508599169079	-0.03762508599169079	0.0	0.13242386265308753	0.13242386265308748	5.551115123125783e-17	-0.03762508599169079	-0.03762508599169079	0.0
C0-bundle2	chr2	swapped	cross	0.42226396723236626	0.42226396723236637	1.1102230246251565e-16	0.6942490599907079	0.694249059990708	1.1102230246251565e-16	0.4556156079605909	0.45561560796059103	1.1102230246251565e-16	0.3345534320780919	0.33455343207809196	5.551115123125783e-17	0.5749323339756494	0.5749323339756495	1.1102230246251565e-16	0.37840869965522905	0.37840869965522916	1.1102230246251565e-16	0.1965236343204203	0.1965236343204203	0.0	0.4556156079605909	0.45561560796059103	1.1102230246251565e-16	0.6942490599907079	0.694249059990708	1.1102230246251565e-16	0.12106217588249901	0.12106217588249907	5.551115123125783e-17	0.2719850927583416	0.2719850927583416	0.0	0.12106217588249901	0.12106217588249907	5.551115123125783e-17
C0-bundle2	chr3	swapped	cross	0.24598662522854514	0.2459866252285452	5.551115123125783e-17	0.37955257304099094	0.379552573040991	5.551115123125783e-17	0.45208972693673544	0.45208972693673555	1.1102230246251565e-16	0.36798332377403264	0.3679833237740327	5.551115123125783e-17	0.4158211499888632	0.41582114998886327	5.551115123125783e-17	0.3069849745012889	0.3069849745012889	0.0	0.1088361754875743	0.10883617548757435	5.551115123125783e-17	0.45208972693673544	0.45208972693673555	1.1102230246251565e-16	0.37955257304099094	0.379552573040991	5.551115123125783e-17	0.08410640316270279	0.08410640316270285	5.551115123125783e-17	0.1335659478124458	0.1335659478124458	0.0	0.08410640316270279	0.08410640316270285	5.551115123125783e-17
C0-bundle2	chr4	direct	direct	0.5447764500024901	0.5447764500024902	1.1102230246251565e-16	0.38116389346332413	0.3811638934633242	5.551115123125783e-17	0.6200969251687299	0.6200969251687302	2.220446049250313e-16	0.67430350408343	0.6743035040834301	1.1102230246251565e-16	0.60953997704296	0.6095399770429601	1.1102230246251565e-16	0.500630409316027	0.5006304093160272	2.220446049250313e-16	0.10890956772693305	0.10890956772693294	1.1102230246251565e-16	0.5447764500024901	0.5447764500024902	1.1102230246251565e-16	0.67430350408343	0.6743035040834301	1.1102230246251565e-16	0.16361255653916595	0.163612556539166	5.551115123125783e-17	0.05420657891470004	0.05420657891469993	1.1102230246251565e-16	0.05420657891470004	0.05420657891469993	1.1102230246251565e-16
C0-bundle2	chr5	direct	direct	0.5670149526258353	0.5670149526258355	1.1102230246251565e-16	0.48417097720248253	0.4841709772024826	5.551115123125783e-17	0.5689171207643442	0.5689171207643442	0.0	0.6613795427752425	0.6613795427752426	1.1102230246251565e-16	0.6141972477005389	0.6141972477005391	2.220446049250313e-16	0.5265440489834133	0.5265440489834134	1.1102230246251565e-16	0.08765319871712551	0.08765319871712562	1.1102230246251565e-16	0.5670149526258353	0.5670149526258355	1.1102230246251565e-16	0.6613795427752425	0.6613795427752426	1.1102230246251565e-16	0.08284397542335281	0.08284397542335287	5.551115123125783e-17	0.09246242201089827	0.09246242201089838	1.1102230246251565e-16	0.08284397542335281	0.08284397542335287	5.551115123125783e-17
C0-bundle2	chr6	swapped	cross	0.42540596080829857	0.4254059608082986	5.551115123125783e-17	0.34952159138643235	0.34952159138643235	0.0	0.30491527570480853	0.30491527570480853	0.0	0.11672915986562127	0.11672915986562127	0.0	0.3272184335456204	0.3272184335456204	0.0	0.2710675603369599	0.27106756033695995	5.551115123125783e-17	0.05615087320866052	0.05615087320866047	5.551115123125783e-17	0.30491527570480853	0.30491527570480853	0.0	0.34952159138643235	0.34952159138643235	0.0	0.18818611583918726	0.18818611583918726	0.0	-0.07588436942186622	-0.07588436942186627	5.551115123125783e-17	-0.07588436942186622	-0.07588436942186627	5.551115123125783e-17
C0-bundle2	chr7	direct	direct	0.41171845859085293	0.411718458590853	5.551115123125783e-17	0.4994688727808514	0.49946887278085134	5.551115123125783e-17	0.16533188450364594	0.16533188450364594	0.0	0.291023574246701	0.291023574246701	0.0	0.351371016418777	0.351371016418777	0.0	0.3324003786422487	0.33240037864224864	5.551115123125783e-17	0.0189706377765283	0.018970637776528354	5.551115123125783e-17	0.41171845859085293	0.411718458590853	5.551115123125783e-17	0.291023574246701	0.291023574246701	0.0	-0.08775041418999846	-0.08775041418999835	1.1102230246251565e-16	0.12569168974305506	0.12569168974305506	0.0	-0.08775041418999846	-0.08775041418999835	1.1102230246251565e-16
C0-bundle2	chr8	swapped	cross	0.26852019533565336	0.2685201953356533	5.551115123125783e-17	0.7680870295463995	0.7680870295463994	1.1102230246251565e-16	0.5265665070854673	0.5265665070854673	0.0	0.4516423001989602	0.4516423001989602	0.0	0.6473267683159334	0.6473267683159334	0.0	0.36008124776730677	0.36008124776730677	0.0	0.2872455205486266	0.2872455205486266	0.0	0.5265665070854673	0.5265665070854673	0.0	0.7680870295463995	0.7680870295463994	1.1102230246251565e-16	0.07492420688650708	0.07492420688650708	0.0	0.49956683421074616	0.4995668342107461	5.551115123125783e-17	0.07492420688650708	0.07492420688650708	0.0
C0-bundle2	chr9	direct	direct	0.3359354773829947	0.3359354773829947	0.0	0.4722337033227773	0.47223370332277725	5.551115123125783e-17	0.3615542175941582	0.3615542175941581	5.551115123125783e-17	0.5137777814280917	0.5137777814280916	1.1102230246251565e-16	0.4248566294055432	0.42485662940554314	5.551115123125783e-17	0.4168939604584677	0.4168939604584677	0.0	0.00796266894707548	0.007962668947075424	5.551115123125783e-17	0.3359354773829947	0.3359354773829947	0.0	0.5137777814280917	0.5137777814280916	1.1102230246251565e-16	-0.13629822593978264	-0.13629822593978258	5.551115123125783e-17	0.15222356383393354	0.15222356383393348	5.551115123125783e-17	-0.13629822593978264	-0.13629822593978258	5.551115123125783e-17
C0-bundle2	chr10	direct	direct	0.6126754694990442	0.6126754694990442	0.0	0.5345374113496056	0.5345374113496056	0.0	0.32905284082236164	0.32905284082236164	0.0	0.5525368609875289	0.5525368609875289	0.0	0.5826061652432866	0.5826061652432866	0.0	0.43179512608598364	0.43179512608598364	0.0	0.15081103915730293	0.15081103915730293	0.0	0.6126754694990442	0.6126754694990442	0.0	0.5525368609875289	0.5525368609875289	0.0	0.07813805814943853	0.07813805814943853	0.0	0.22348402016516722	0.22348402016516722	0.0	0.07813805814943853	0.07813805814943853	0.0
C0-bundle2	chr11	direct	direct	0.6101518188122232	0.6101518188122232	0.0	0.5044022876807065	0.5044022876807065	0.0	0.4773491578019038	0.4773491578019038	0.0	0.561372442502422	0.5613724425024219	1.1102230246251565e-16	0.5857621306573226	0.5857621306573226	0.0	0.49087572274130514	0.49087572274130514	0.0	0.09488640791601749	0.09488640791601749	0.0	0.6101518188122232	0.6101518188122232	0.0	0.561372442502422	0.5613724425024219	1.1102230246251565e-16	0.10574953113151675	0.10574953113151675	0.0	0.08402328470051823	0.08402328470051812	1.1102230246251565e-16	0.08402328470051823	0.08402328470051812	1.1102230246251565e-16
C0-bundle2	chr12	direct	direct	0.35273836603775216	0.3527383660377522	5.551115123125783e-17	0.3083755921574406	0.30837559215744065	5.551115123125783e-17	0.28397695559411934	0.2839769555941194	5.551115123125783e-17	0.3612097230215731	0.36120972302157317	5.551115123125783e-17	0.35697404452966264	0.3569740445296627	5.551115123125783e-17	0.29617627387577994	0.29617627387578005	1.1102230246251565e-16	0.0607977706538827	0.06079777065388264	5.551115123125783e-17	0.35273836603775216	0.3527383660377522	5.551115123125783e-17	0.3612097230215731	0.36120972302157317	5.551115123125783e-17	0.04436277388031157	0.04436277388031157	0.0	0.07723276742745377	0.07723276742745377	0.0	0.04436277388031157	0.04436277388031157	0.0
C0-bundle2	chr13	direct	direct	0.5087693368059811	0.5087693368059811	0.0	0.47251832198396404	0.472518321983964	5.551115123125783e-17	0.286220262417248	0.286220262417248	0.0	0.4980915626662653	0.49809156266626525	5.551115123125783e-17	0.5034304497361233	0.5034304497361232	1.1102230246251565e-16	0.379369292200606	0.379369292200606	0.0	0.12406115753551727	0.12406115753551716	1.1102230246251565e-16	0.5087693368059811	0.5087693368059811	0.0	0.4980915626662653	0.49809156266626525	5.551115123125783e-17	0.03625101482201709	0.03625101482201715	5.551115123125783e-17	0.2118713002490173	0.21187130024901724	5.551115123125783e-17	0.03625101482201709	0.03625101482201715	5.551115123125783e-17
C0-bundle2	chr14	swapped	cross	0.42029026310511186	0.4202902631051119	5.551115123125783e-17	0.6741894393542434	0.6741894393542434	0.0	0.49905296225726287	0.499052962257263	1.1102230246251565e-16	0.36082007900416935	0.36082007900416935	0.0	0.5866212008057531	0.5866212008057532	1.1102230246251565e-16	0.3905551710546406	0.39055517105464066	5.551115123125783e-17	0.19606602975111248	0.19606602975111254	5.551115123125783e-17	0.49905296225726287	0.499052962257263	1.1102230246251565e-16	0.6741894393542434	0.6741894393542434	0.0	0.13823288325309352	0.13823288325309363	1.1102230246251565e-16	0.2538991762491315	0.25389917624913144	5.551115123125783e-17	0.13823288325309352	0.13823288325309363	1.1102230246251565e-16
C0-bundle2	chr15	swapped	cross	0.22422480533555744	0.22422480533555741	2.7755575615628914e-17	0.504944346880337	0.5049443468803368	1.1102230246251565e-16	0.5632736840678622	0.5632736840678622	0.0	0.38053961180862145	0.38053961180862145	0.0	0.5341090154740995	0.5341090154740995	0.0	0.3023822085720894	0.3023822085720894	0.0	0.23172680690201009	0.23172680690201009	0.0	0.5632736840678622	0.5632736840678622	0.0	0.504944346880337	0.5049443468803368	1.1102230246251565e-16	0.1827340722592407	0.1827340722592407	0.0	0.2807195415447795	0.2807195415447794	1.1102230246251565e-16	0.1827340722592407	0.1827340722592407	0.0
C0-bundle2	chr16	direct	direct	0.2548817071380702	0.2548817071380701	5.551115123125783e-17	0.2696137398365014	0.2696137398365013	1.1102230246251565e-16	0.19541956983739328	0.19541956983739323	5.551115123125783e-17	0.3381140601444045	0.3381140601444044	5.551115123125783e-17	0.2964978836412373	0.2964978836412373	0.0	0.23251665483694733	0.23251665483694725	8.326672684688674e-17	0.06398122880428997	0.06398122880429005	8.326672684688674e-17	0.2548817071380702	0.2548817071380701	5.551115123125783e-17	0.3381140601444045	0.3381140601444044	5.551115123125783e-17	-0.014732032698431208	-0.014732032698431152	5.551115123125783e-17	0.1426944903070112	0.1426944903070112	0.0	-0.014732032698431208	-0.014732032698431152	5.551115123125783e-17
C0-bundle2	chr17	swapped	cross	0.17688941800565627	0.1768894180056563	2.7755575615628914e-17	0.4025872626552345	0.4025872626552346	1.1102230246251565e-16	0.3110198247406516	0.31101982474065165	5.551115123125783e-17	0.3017133376548426	0.30171333765484265	5.551115123125783e-17	0.35680354369794304	0.3568035436979431	5.551115123125783e-17	0.23930137783024943	0.23930137783024946	2.7755575615628914e-17	0.1175021658676936	0.11750216586769363	2.7755575615628914e-17	0.3110198247406516	0.31101982474065165	5.551115123125783e-17	0.4025872626552345	0.4025872626552346	1.1102230246251565e-16	0.009306487085809001	0.009306487085809001	0.0	0.2256978446495782	0.2256978446495783	8.326672684688674e-17	0.009306487085809001	0.009306487085809001	0.0
C0-bundle2	chr18	swapped	cross	0.17383622424999814	0.1738362242499981	5.551115123125783e-17	0.33046278637332277	0.33046278637332266	1.1102230246251565e-16	0.37942212887054255	0.37942212887054244	1.1102230246251565e-16	0.16258883431778323	0.1625888343177832	2.7755575615628914e-17	0.35494245762193266	0.35494245762193255	1.1102230246251565e-16	0.1682125292838907	0.16821252928389063	5.551115123125783e-17	0.18672992833804197	0.18672992833804192	5.551115123125783e-17	0.37942212887054255	0.37942212887054244	1.1102230246251565e-16	0.33046278637332277	0.33046278637332266	1.1102230246251565e-16	0.21683329455275932	0.21683329455275924	8.326672684688674e-17	0.15662656212332463	0.15662656212332457	5.551115123125783e-17	0.15662656212332463	0.15662656212332457	5.551115123125783e-17
