bundle	chromosome	orientation_locked_to_endpoint	endpoint_rho_A_mat	x0_rho_A_mat	delta_endpoint_minus_x0_rho_A_mat	endpoint_rho_A_pat	x0_rho_A_pat	delta_endpoint_minus_x0_rho_A_pat	endpoint_rho_B_mat	x0_rho_B_mat	delta_endpoint_minus_x0_rho_B_mat	endpoint_rho_B_pat	x0_rho_B_pat	delta_endpoint_minus_x0_rho_B_pat	endpoint_matched	x0_matched	delta_endpoint_minus_x0_matched	endpoint_cross	x0_cross	delta_endpoint_minus_x0_cross	endpoint_contrast	x0_contrast	delta_endpoint_minus_x0_contrast	endpoint_matched_ref1	x0_matched_ref1	delta_endpoint_minus_x0_matched_ref1	endpoint_matched_ref2	x0_matched_ref2	delta_endpoint_minus_x0_matched_ref2	endpoint_margin_mat	x0_margin_mat	delta_endpoint_minus_x0_margin_mat	endpoint_margin_pat	x0_margin_pat	delta_endpoint_minus_x0_margin_pat	endpoint_minmargin	x0_minmargin	delta_endpoint_minus_x0_minmargin
bundle2	chr19	swapped	0.16523479863271953	0.3357873454616267	-0.17055254682890716	0.36088461432535995	0.40014134358721587	-0.039256729261855916	0.3983579954028543	0.30777339887662347	0.09058459652623085	0.4791456477542626	0.38950430889353727	0.08964133886072534	0.37962130486410717	0.35395737123191967	0.025663933632187497	0.32219022319349105	0.362645827177582	-0.040455603984090927	0.05743108167061611	-0.00868845594566231	0.06611953761627842	0.3983579954028543	0.30777339887662347	0.09058459652623085	0.36088461432535995	0.40014134358721587	-0.039256729261855916	-0.08078765235140828	-0.0817309100169138	0.0009432576655055147	0.19564981569264042	0.06435399812558917	0.13129581756705125	-0.08078765235140828	-0.0817309100169138	0.0009432576655055147
bundle2	chrX	swapped	0.595780127411267	0.38248109193045865	0.2132990354808083	0.5012987489913273	0.32890901551074536	0.17238973348058195	0.5819075279056908	0.3829936613454777	0.1989138665602131	0.39379457431907	0.2159792680279946	0.1778153062910754	0.541603138448509	0.35595133842811155	0.1856518000203975	0.49478735086516845	0.29923017997922663	0.19555717088594182	0.046815787583340596	0.05672115844888492	-0.009905370865544327	0.5819075279056908	0.3829936613454777	0.1989138665602131	0.5012987489913273	0.32890901551074536	0.17238973348058195	0.18811295358662078	0.16701439331748308	0.0210985602691377	-0.09448137841993964	-0.05357207641971329	-0.040909302000226355	-0.09448137841993964	-0.05357207641971329	-0.040909302000226355
bundle3	chr1	direct	0.5279165533383924	0.37532565154882	0.15259090178957235	0.5173289795569901	0.3412462329685758	0.17608274658841427	0.5292665470553561	0.23985680861648156	0.2894097384388746	0.6342540758170094	0.23795848304970998	0.3962955927672994	0.5810853145777009	0.306642067299265	0.27444324727843583	0.5232977633061731	0.29055152079252866	0.2327462425136444	0.05778755127152779	0.01609054650673636	0.041697004764791434	0.5279165533383924	0.37532565154882	0.15259090178957235	0.6342540758170094	0.23795848304970998	0.3962955927672994	0.010587573781402293	0.034079418580244214	-0.02349184479884192	0.10498752876165329	-0.0018983255667715804	0.10688585432842487	0.010587573781402293	-0.0018983255667715804	0.012485899348173873
bundle3	chr2	swapped	0.39271170117513515	0.14842903134626265	0.2442826698288725	0.5314719966822058	0.18600431891522626	0.3454676777669795	0.5905948770912848	0.20649114040869104	0.38410373668259373	0.45985650994063776	0.157191529612293	0.30266498032834477	0.5610334368867453	0.19624772966195864	0.3647857072247867	0.42628410555788643	0.1528102804792778	0.2734738250786086	0.1347493313288589	0.04343744918268083	0.09131188214617808	0.5905948770912848	0.20649114040869104	0.38410373668259373	0.5314719966822058	0.18600431891522626	0.3454676777669795	0.13073836715064702	0.04929961079639805	0.08143875635424896	0.13876029550707064	0.03757528756896361	0.10118500793810703	0.13073836715064702	0.03757528756896361	0.0931630795816834
bundle3	chr3	swapped	0.24643710842839064	0.20813266157605384	0.038304446852336804	0.6231045146493653	0.21465777634027933	0.408446738309086	0.45176767703896703	0.21119419862947494	0.2405734784094921	0.36847092700081174	0.14894654535458365	0.2195243816462281	0.5374360958441662	0.21292598748487712	0.32451010835928906	0.3074540177146012	0.17853960346531875	0.12891441424928243	0.229982078129565	0.034386384019558375	0.19559569411000663	0.45176767703896703	0.21119419862947494	0.2405734784094921	0.6231045146493653	0.21465777634027933	0.408446738309086	0.08329675003815529	0.06224765327489129	0.021049096763263997	0.3766674062209747	0.006525114764225487	0.37014229145674926	0.08329675003815529	0.006525114764225487	0.0767716352739298
bundle3	chr4	swapped	0.44204272236581194	0.13460806254060534	0.30743465982520657	0.44111210687156027	0.14550731141902076	0.2956047954525395	0.6719384122754276	0.3718051089507086	0.300133303324719	0.5549681440277588	0.26740983771831617	0.2875583063094427	0.556525259573494	0.2586562101848647	0.2978690493886293	0.4985054331967854	0.20100895012946074	0.2974964830673247	0.05801982637670855	0.05764726005540394	0.00037256632130461265	0.6719384122754276	0.3718051089507086	0.300133303324719	0.44111210687156027	0.14550731141902076	0.2956047954525395	0.11697026824766876	0.10439527123239245	0.012574997015276312	-0.0009306154942516631	0.010899248878415424	-0.011829864372667087	-0.0009306154942516631	0.010899248878415424	-0.011829864372667087
bundle3	chr5	direct	0.5594402044500087	0.26335543859646726	0.2960847658535415	0.5751583180097679	0.22316524135723162	0.3519930766525363	0.5778560073727879	0.40695709428070775	0.1708989130920801	0.6092953725656763	0.43669972722977074	0.1725956453359056	0.5843677885078425	0.350027582913119	0.23434020559472357	0.5765071626912779	0.3150611678189697	0.2614459948723082	0.00786062581656466	0.03496641509414927	-0.027105789277584613	0.5594402044500087	0.26335543859646726	0.2960847658535415	0.6092953725656763	0.43669972722977074	0.1725956453359056	-0.01571811355975916	0.04019019723923564	-0.055908310798994804	0.03143936519288848	0.029742632949062986	0.001696732243825494	-0.01571811355975916	0.029742632949062986	-0.04546074650882215
bundle3	chr6	swapped	0.23927901938914908	0.1212476007686205	0.11803141862052859	0.17682749420662552	0.02113061317040099	0.15569688103622453	0.4578251728600983	0.2199927035699727	0.23783246929012558	0.358216200805273	0.10823326389472324	0.24998293691054976	0.3173263335333619	0.12056165837018684	0.19676467516317508	0.29874761009721107	0.11474043233167186	0.1840071777655392	0.018578723436150857	0.005821226038514982	0.012757497397635875	0.4578251728600983	0.2199927035699727	0.23783246929012558	0.17682749420662552	0.02113061317040099	0.15569688103622453	0.09960897205482527	0.11175943967524946	-0.012150467620424182	-0.06245152518252356	-0.1001169875982195	0.03766546241569595	-0.06245152518252356	-0.1001169875982195	0.03766546241569595
bundle3	chr7	direct	0.3736379841359171	0.13307989517392568	0.2405580889619914	0.42155532058809486	0.2309097855768255	0.19064553501126935	0.3015335456645364	0.22356036869909565	0.07797317696544073	0.36054058417767226	0.16416666854118023	0.19637391563649204	0.36708928415679465	0.14862328185755297	0.21846600229924168	0.3615444331263156	0.2272350771379606	0.13430935598835503	0.0055448510304790255	-0.07861179528040763	0.08415664631088665	0.3736379841359171	0.13307989517392568	0.2405580889619914	0.36054058417767226	0.16416666854118023	0.19637391563649204	-0.04791733645217777	-0.09782989040289983	0.049912553950722055	0.05900703851313588	-0.059393700157915424	0.1184007386710513	-0.04791733645217777	-0.09782989040289983	0.049912553950722055
bundle3	chr8	direct	0.4184253261455597	0.343857684439115	0.0745676417064447	0.5377237063126545	0.39670823233837604	0.1410154739742785	0.3468464611263302	0.25400905176103034	0.09283740936529988	0.7034012475503473	0.4245191403940851	0.27888210715626216	0.5609132868479535	0.38418841241660007	0.17672487443135343	0.4422850837194924	0.3253586420497032	0.11692644166978916	0.11862820312846112	0.05882977036689685	0.05979843276156427	0.4184253261455597	0.343857684439115	0.0745676417064447	0.7034012475503473	0.4245191403940851	0.27888210715626216	-0.11929838016709482	-0.052850547899261024	-0.0664478322678338	0.35655478642401706	0.17051008863305478	0.18604469779096228	-0.11929838016709482	-0.052850547899261024	-0.0664478322678338
bundle3	chr9	direct	0.40165544731005287	0.216826178224183	0.18482926908586986	0.48202064039135567	0.2329872107982948	0.24903342959306088	0.3752216780622875	0.13646843111752285	0.23875324694476466	0.4702389203293497	0.1927418899687511	0.2774970303605986	0.4359471838197013	0.20478403409646706	0.23116314972323426	0.4286211592268216	0.18472782095790882	0.24389333826891277	0.007326024592879732	0.020056213138558238	-0.012730188545678506	0.40165544731005287	0.216826178224183	0.18482926908586986	0.4702389203293497	0.1927418899687511	0.2774970303605986	-0.0803651930813028	-0.016161032574111778	-0.06420416050719102	0.09501724226706221	0.05627345885122825	0.038743783415833954	-0.0803651930813028	-0.016161032574111778	-0.06420416050719102
bundle3	chr10	swapped	0.21030486131319792	0.11730714803033998	0.09299771328285794	0.347779512717941	0.17960156127291868	0.16817795144502232	0.6138744980719544	0.1727931067054666	0.4410813913664878	0.5160974352558393	0.19270208396577765	0.32339535129006164	0.4808270053949477	0.17619733398919263	0.3046296714057551	0.3632011482845186	0.15500461599805881	0.2081965322864598	0.11762585711042911	0.021192717991133814	0.0964331391192953	0.6138744980719544	0.1727931067054666	0.4410813913664878	0.347779512717941	0.17960156127291868	0.16817795144502232	0.09777706281611509	-0.019908977260311045	0.11768604007642613	0.13747465140474308	0.0622944132425787	0.07518023816216438	0.09777706281611509	-0.019908977260311045	0.11768604007642613
bundle3	chr11	swapped	0.566962878960438	0.4292596150943638	0.13770326386607418	0.7088948245877629	0.3984562269496984	0.3104385976380645	0.6354056962802359	0.39134366715215735	0.24406202912807856	0.4337755242040677	0.2961065209679379	0.1376690032361298	0.6721502604339994	0.3948999470509279	0.2772503133830715	0.5003692015822528	0.3626830680311508	0.13768613355110204	0.17178105885174655	0.0322168790197771	0.13956417983196945	0.6354056962802359	0.39134366715215735	0.24406202912807856	0.7088948245877629	0.3984562269496984	0.3104385976380645	0.20163017207616823	0.09523714618421947	0.10639302589194877	0.14193194562732492	-0.030803388144665378	0.1727353337719903	0.14193194562732492	-0.030803388144665378	0.1727353337719903
bundle3	chr12	direct	0.2535919778130181	0.10790419825250384	0.14568777956051426	0.3167156383006705	0.12138739141634038	0.19532824688433015	0.22984972636361023	0.13145048630724096	0.09839924005636927	0.3283043325548727	0.11851208093779594	0.20979225161707674	0.2909481551839454	0.11320813959514989	0.1777400155887955	0.27328268233214037	0.12641893886179068	0.1468637434703497	0.01766547285180503	-0.013210799266640788	0.03087627211844582	0.2535919778130181	0.10790419825250384	0.14568777956051426	0.3283043325548727	0.11851208093779594	0.20979225161707674	-0.06312366048765239	-0.013483193163836532	-0.04964046732381586	0.09845460619126245	-0.012938405369445016	0.11139301156070747	-0.06312366048765239	-0.013483193163836532	-0.04964046732381586
bundle3	chr13	direct	0.444719406625598	0.32853091829511577	0.11618848833048223	0.43759681879950674	0.47705886080412874	-0.039462042004622	0.5117395577335822	0.34730489298298534	0.16443466475059682	0.6065629714070663	0.3905761108216621	0.21598686058540417	0.5256411890163322	0.3595535145583889	0.16608767445794326	0.47466818826654444	0.412181876893557	0.062486311372987435	0.05097300074978772	-0.0526283623351681	0.10360136308495582	0.444719406625598	0.32853091829511577	0.11618848833048223	0.6065629714070663	0.3905761108216621	0.21598686058540417	0.0071225878260912645	-0.14852794250901297	0.15565053033510423	0.09482341367348412	0.04327121783867677	0.05155219583480736	0.0071225878260912645	-0.14852794250901297	0.15565053033510423
bundle3	chr14	direct	0.47856760213102584	0.23295180504105004	0.2456157970899758	0.3831378673591804	0.1497272136597056	0.23341065369947478	0.3901860866428373	0.37508230106871954	0.01510378557411779	0.6203871386115851	0.2804833276383973	0.33990381097318784	0.5494773703713055	0.25671756633972365	0.29275980403158186	0.38666197700100885	0.26240475736421254	0.12425721963679631	0.16281539337029666	-0.005687191024488891	0.16850258439478555	0.47856760213102584	0.23295180504105004	0.2456157970899758	0.6203871386115851	0.2804833276383973	0.33990381097318784	0.09542973477184546	0.08322459138134444	0.012205143390501022	0.2302010519687478	-0.09459897343032225	0.32480002539907005	0.09542973477184546	-0.09459897343032225	0.19002870820216772
bundle3	chr15	direct	0.3561636324421001	0.22013864812348438	0.1360249843186157	0.24383704221735353	0.14098906226108	0.10284797995627354	0.3633094597942121	0.12309376082259688	0.2402156989716152	0.5809874477096344	0.1404893979676366	0.4404980497419978	0.4685755400758672	0.1803140230455605	0.2882615170303067	0.3035732510057828	0.13204141154183843	0.17153183946394437	0.1650022890700844	0.04827261150372206	0.11672967756636235	0.3561636324421001	0.22013864812348438	0.1360249843186157	0.5809874477096344	0.1404893979676366	0.4404980497419978	0.11232659022474656	0.07914958586240439	0.033177004362342166	0.2176779879154223	0.017395637145039722	0.2002823507703826	0.11232659022474656	0.017395637145039722	0.09493095307970684
bundle3	chr16	swapped	0.29759238925281095	0.1429737212610641	0.15461866799174684	0.4766279785815634	0.13869800603750296	0.33792997254406043	0.22877310434387	0.17229300063467473	0.05648010370919526	0.21960544428998366	0.01576059791506678	0.20384484637491687	0.3527005414627167	0.15549550333608886	0.19720503812662782	0.2585989167713973	0.07936715958806545	0.17923175718333184	0.09410162469131939	0.07612834374802341	0.017973280943295977	0.22877310434387	0.17229300063467473	0.05648010370919526	0.4766279785815634	0.13869800603750296	0.33792997254406043	0.009167660053886334	0.15653240271960794	-0.1473647426657216	0.17903558932875246	-0.004275715223561155	0.18331130455231362	0.009167660053886334	-0.004275715223561155	0.013443375277447489
bundle3	chr17	swapped	0.09627153152354549	0.13206140127242344	-0.03578986974887795	0.3961758518661208	0.13873017489041858	0.2574456769757022	0.34630255304924984	0.08896670754828458	0.2573358455009653	0.30532766449744636	0.1422061296293537	0.16312153486809267	0.3712392024576853	0.11384844121935159	0.2573907612383337	0.20079959801049593	0.13713376545088857	0.06366583255960737	0.1704396044471894	-0.02328532423153698	0.19372492867872637	0.34630255304924984	0.08896670754828458	0.2573358455009653	0.3961758518661208	0.13873017489041858	0.2574456769757022	0.04097488855180348	-0.05323942208106912	0.0942143106328726	0.2999043203425753	0.006668773617995144	0.2932355467245802	0.04097488855180348	-0.05323942208106912	0.0942143106328726
bundle3	chr18	direct	0.4527411620854206	0.20966406022046208	0.2430771018649585	0.16771267920368643	0.3469965502987315	-0.17928387109504507	0.1969498743697576	0.2537817087690977	-0.056831834399340114	0.4150435279903006	0.37602862950446103	0.039014898485839555	0.43389234503786056	0.2928463448624615	0.14104600017539903	0.182331276786722	0.3003891295339146	-0.1180578527471926	0.25156106825113855	-0.007542784671453084	0.25910385292259164	0.4527411620854206	0.20966406022046208	0.2430771018649585	0.4150435279903006	0.37602862950446103	0.039014898485839555	0.28502848288173416	-0.13733249007826942	0.4223609729600036	0.21809365362054298	0.12224692073536331	0.09584673288517967	0.21809365362054298	-0.13733249007826942	0.3554261436988124
bundle3	chr19	direct	0.22071876280871627	0.20353363644050554	0.017185126368210735	0.2927165163468212	0.25105797801287616	0.04165853833394506	0.32835940123489515	0.2533172192330852	0.07504218200180995	0.50696752719277	0.23824083295567017	0.2687266942370999	0.36384314500074316	0.22088723469808785	0.1429559103026553	0.3105379587908582	0.2521875986229807	0.058350360167877535	0.05330518620988495	-0.03130036392489283	0.08460555013477777	0.22071876280871627	0.20353363644050554	0.017185126368210735	0.50696752719277	0.23824083295567017	0.2687266942370999	-0.07199775353810495	-0.04752434157237062	-0.024473411965734326	0.1786081259578749	-0.015076386277415033	0.19368451223528993	-0.07199775353810495	-0.04752434157237062	-0.024473411965734326
bundle3	chrX	direct	0.642949757916696	0.3590149913510395	0.28393476656565647	0.3996689698567239	0.17771246293460422	0.22195650692211968	0.4716590317045704	0.3512284426318872	0.12043058907268323	0.5063954731176397	0.2239188992268416	0.28247657389079806	0.5746726155171678	0.29146694528894057	0.2832056702282272	0.43566400078064715	0.2644704527832457	0.17119354799740144	0.1390086147365206	0.026996492505694858	0.11201212223082574	0.642949757916696	0.3590149913510395	0.28393476656565647	0.5063954731176397	0.2239188992268416	0.28247657389079806	0.24328078805997205	0.18130252841643527	0.06197825964353679	0.03473644141306925	-0.12730954340504558	0.16204598481811483	0.03473644141306925	-0.12730954340504558	0.16204598481811483
